target,uri,target_context,roberta_score
basic,http://buzz.definitelyfilipino.net/articles/2017/12/retired-soldier-lives-in-the-streets-after-heartless-relatives-claimed-his-monthly-pension/,"long pay, states EO76 according to the AFP Finance Center. Such an amount could more than support this retired soldier’s basic needs!",-1.0000
fire,http://www.troyrecord.com/general-news/20140428/terrorist-attack-training-exercise-wednesday-at-albany-mall,"a public venue.
The FBI and Department of Homeland Security will partner with representatives from state and local law enforcement, fire, emergency medical services (EMS), and the private sector to execute the final phase of the Complex Mall Attack initiative which",-1.0000
fire,http://www.troyrecord.com/general-news/20140428/terrorist-attack-training-exercise-wednesday-at-albany-mall,"critical incidents involving mass casualties.
Participating agencies include: FBI Albany Division, Guilderland Police Department, Albany County Sheriff’s Office and Westmere Fire Department. The mall is located at 120 Washington Avenue Ext.",-1.0000
mid,http://www.liberty.edu/flames/index.cfm?PID=36963&newsID=10936&TeamID=3,"forecast calls for nearly ideal conditions in Eugene during the four days of competition, with high temperatures ranging from the mid 70s to low 80s. Sunshine is projected to be abundant with a minimal chance of precipitation.
About the Facility Hayward",-1.0000
cooked,http://advancepierre.com/product/1521_Big-Az-Double-Sausage--Cheese-Biscuit.aspx,"of: Sodium Aluminum Phosphate, Buttermilk Solids, Whey Solids, Milk Protein, Lactic Acid, Sodium Bicarbonate, Salt, Calcium Propionate (Preservative), Methylcellulose. FULLY COOKED PORK SAUSAGE PATTY: Ground Pork, Seasoning (Salt, Whey Protein Concentrate, Spices, Corn Syrup Solids, Dextrose, Caramel Color, BHA, Propyl Gallate,",-1.0000
fire,http://www.itv.com/news/westcountry/update/2013-07-10/devon-somerset-fire-service-cuts-confirmed/,Dramatic cuts to Devon and Somerset Fire and Rescue Service have finally been confirmed. The Service needs to save £8 million by 2015 and a number of,-1.0000
sick,http://farmbizafrica.com/profit-boosters/farmers-trained-to-talk-to-their-cows,"A project that helps farmers communicate with their livestock in order to understand when the animals are sick, hungry or uncomfortable by just looking at them has trained 50 farmers who report changes in the animals' wellbeing while",-1.0000
basic,http://fiddlesnips.blogspot.com/2012/10/sketchbook-project-2013-wip.html,"The definition to be found on Wikipedia
explains that a chapbook is traditionally
a pocket sized booklet, often illustrated with
basic woodcuts bearing no relation to the text (!).
Cheaply produced as early as the 15th century,
they were popular with",-1.0000
basic,http://www.who.int/ipcs/highlights/nutrientraproject/en/,"site contains all the information now available about the workshop on nutrient risk assessment. Please note that World Health Organization: Basic Documents (44th ed, October 2002) is available on the WHO web site (http://www.who.int/governance/).
You may also view the responses to",-1.0000
fire,https://play.google.com/store/books/collection/books_clusters_mrl_4BD73AEF_56F0C182_A7A50032,"Guettel wrote music and lyrics for Floyd Collins, produced across the country and in London. His other works include Love’s Fire, a collaboration with John Guare, and Saturn Returns, a concert at The Public Theater/New York Shakespeare Festival that was recorded",-1.0000
tea,https://bead109.com/2012/11/21/novembers-gratitude-day-21/,"by Tim Gunn – laptop, journals, a box of Sharpies, a can of Diet Coke and a mug of hot tea. The cat is curled up on a pillow, lifting her head every time the dog snorts in his sleep. The",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"ANGELES NATIONAL FOREST — Federal fire investigators confirmed over the weekend that, as initially suspected, the Williams Fire was sparked by a parked car.
The wildfire",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"ANGELES NATIONAL FOREST — Federal fire investigators confirmed over the weekend that, as initially suspected, the Williams Fire was sparked by a parked car.
The wildfire ignited shortly after 2 p.m. Sept. 2 near Camp Williams, along East",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"of firefighters fully contained it Tuesday, officials said. About 315 personnel continue to monitor and “mop up” the largely inactive fire.
It was sparked by a car parked on tall grass, ANF Supervisor Nathan Judy said. The hot undercarriage of the",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"the car ignited the grass, which set the car ablaze and ignited what what later become known as the Williams Fire. The fire spread quickly uphill.
“(The car) was parked right next to a steep hillside in a canyon,” Judy said.",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"ignited the grass, which set the car ablaze and ignited what what later become known as the Williams Fire. The fire spread quickly uphill.
“(The car) was parked right next to a steep hillside in a canyon,” Judy said.
Officials have",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"to a steep hillside in a canyon,” Judy said.
Officials have been aware of the possibility a car sparked the fire since the day it first erupted and grew to over 1,000 acres.
Sheriff’s deputies initially responded to a report of",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"day it first erupted and grew to over 1,000 acres.
Sheriff’s deputies initially responded to a report of a car fire when they encountered the wildfire. A tow truck was seen removing a badly charred car from the forest during the",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"and it will be up to prosecutors to determine whether any criminal charges will be filed in connection with the fire.
In the meantime, Judy described the official determination of the cause as a “teachable moment,” and advised forest visitors to",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"of where they park their cars, avoiding flammable materials such as tall grasses.
No structures were damaged by the Williams fire, and the only injuries reported were a handful of heat-related issues experienced by firefighters.
Officials said the cost of fighting",-1.0000
fire,http://www.insidesocal.com/sgvcrime/tag/williams-fire/,"only injuries reported were a handful of heat-related issues experienced by firefighters.
Officials said the cost of fighting the Williams Fire exceeded $8 million.",-1.0000
basic,http://lotsasplainin.blogspot.com/2009/01/wednesday-math-vol-56-first-thoughts-on.html,"be known by citizens of a democracy and workers and consumers in a modern economy?
I'd like to see a basic educational framework that focuses on numeracy, a word coined in the late 1950s as the mathematical version of literacy. One",-1.0000
glazing,http://www.oakwindowsanddoors.com/double-doors/,"are individually hand made for your project to the same exacting standards with traditional features, modern security and high specification glazing.
Patio or french doors as they are also known, normally open out, but can also open in if required. We",-1.0000
tea,http://turtlevision.blogspot.com/2005/12/one-hundred-teapots.html,"teas. I like some herbal teas, too, like mint, chamomile, comfrey, and rooibos, as well as Japanese mugicha (roasted barley tea) and the beautiful yellow Korean corn tea, but my favorites are from the camellia sinensis plant: green and white teas,",-1.0000
tea,http://turtlevision.blogspot.com/2005/12/one-hundred-teapots.html,"like mint, chamomile, comfrey, and rooibos, as well as Japanese mugicha (roasted barley tea) and the beautiful yellow Korean corn tea, but my favorites are from the camellia sinensis plant: green and white teas, semi-fermented (oolongs), and aged puer.
Here are",-1.0000
basic,http://www.shopfloor.org/2016/04/manufacturers-are-part-of-the-u-s-health-care-ecosystem/,"care plans.
Since World War II, employers have been actively engaged in providing health care to their employees. First as basic coverage, but today that has grown into coverage for vison and dental plans, wellness and even on-site clinics. Despite the",-1.0000
mid,https://hubpages.com/art/You-Too-Can-Use-A-Pendulum-Board,"Allow about 2 inches of the length to remain between your thumb and forefinger as you hold the pendulum in mid air.
To start out, you will concentrate on holding it still. You can rest your elbow on a table if",-1.0000
basic,https://summerton-sc.blogspot.com/2015/03/american-alligators-in-south-carolina.html,"novices who might be visiting and hiking through swamps to observe the local wildlife in South Carolina. Here are some basic facts about American alligators you might find interesting.
- Alligators in the wild are believed to live 35-50 years. In",-1.0000
